"id","id_user","content","Description","amount","units","msg_type","id_category","cdate","mdate","validity","PictureFile"
"1646","76","hobbelpaard te leen","Leuk voor kindjes van ongeveer 1 jaar tot anderhalf om op te schommelen (ons kleintje speelt er nu zo goed als niet meer mee). Het is eigenlijk een schommel-eland ipv -paard, nl. van IKEA. Degelijk en mooi speelgoed!","20","leenperiode x m","1","27","2013-10-21 20:45:08","2013-10-21 20:45:08","2015-10-11 20:45:08",""
"1647","76","begeleid bibliotheekbezoek","Misschien vind je je weg niet goed naar de bib van Mechelen? Ik leid je er graag rond (om een bepaald boek/cd/dvd/tijdschrift/luisterboek/partituur/... te zoeken, om op verkenning te gaan, om jou er samen lid te maken, ...) Ik ben er vaste klant en werk zelf in een andere bibliotheek. Sommige weekdagen mogelijk of zaterdag. De kans is groot dat ik ons peutertje meeneem, maar zij is braaf tussen de boeken :-)","10","bezoek (halfuur","1","37","2013-10-21 20:51:44","2013-10-21 20:51:44","2015-10-11 20:51:44",""
"2377","40","Aanleg tuin","Mijn tuin is door werken aan cerfitudenweg totaal weggegraven. Graag wil ik zand laten aanbrengen, de tuin gelijk trekken. Het hekken terugplaatsen. Gras zaaien...","\N","","0","21","2014-10-08 09:45:27","2014-10-08 09:45:27","2015-10-03 09:45:27",""
"1673","35","Een bibliotheek vol Franstalige boeken (vooral romans)","Om het te lenen","2","stuk","1","37","2013-10-25 21:03:36","2013-10-25 21:03:36","2016-10-09 21:03:36",""
"1768","137","Verlengkabel met reglem blauwe stekker","voor caravan","0","otk","1","31","2013-11-24 09:03:19","2013-11-24 09:03:19","2014-11-19 09:03:19",""
"2473","225","Cadeau's inpakken","Hey,\r\nAls je toevallig een cadeau hebt dat je mooi wilt inpakken, en je daar niet goed in bent. Dan doe ik dat met plezier ;-)","2","stuk","1","20","2014-10-17 19:51:47","2014-10-17 19:51:47","2015-10-12 19:51:47",""
"2247","11","Hulp bij werkjes in huis","schilderen, vernissen, betegelen aanrecht\n","\N","","0","39","2014-07-17 10:04:19","2014-07-17 10:04:19","2015-07-12 10:04:19",""
"1713","133","Winterjasjes 1-3 jaar / maat 80-86","\nBlauwe winterjas met afneembare kap met leuk nep-bontkraagje (drukknopen), lichtblauwe fleece gevoerd, achteraan autoprint, maat 80.\n\nLichtbruine warme jas Riverwoods, donkerblauwe fleece voering, maat 18 maanden, winter en tussenseizoen, stevige kraag tegen de wind.","10","stuk","1","27","2013-11-06 19:46:02","2013-11-06 19:46:02","2015-04-30 20:46:02",""
"1720","170","Bijles wiskunde","Van opleiding ben ik regente wiskunde (+6 jaar beroepservaring), vandaar:\n- ASO = 1-2-3\n- TSO = 1-2-3-4, eventueel ook 5+6\n- BSO = alle jaren\n- Lagere school = te bekijken ","20","uur","1","2","2013-11-11 19:40:27","2013-11-11 19:40:27","2021-12-29 19:40:27",""
"2378","40","Initiatie boogschieten","Mijn zoon, Francis(15), is al 11 jaar met boogschieten bezig. Hij is Belgisch kampioen en geeft met plezier initiatie.","\N","","1","28","2014-10-08 09:47:05","2014-10-08 09:47:05","2016-09-27 09:47:05",""
"1722","170","Huistoezicht bij weekendje weg/vakantie","Al verschillende keren bij buren, kennissen, vrienden op hun huis gaan letten als ze er even tussenuit zijn.\n\nDit om dieren eten te geven, gordijnen/rolluiken openen/sluiten, post uit brievenbus halen, planter water geven, ...\n\nBlussers overeen te komen.","0","","1","40","2013-11-11 19:52:01","2013-11-11 19:52:01","2021-12-29 19:52:01",""
"2632","129","Kortingbon 15% op Stanley","Aankoopbon HUBO, geldig tot eind december","1","stuk","1","40","2014-11-21 19:14:36","2014-11-21 19:14:36","2014-12-21 19:14:36",""
"1726","170","Oude kaders schilderijen","Als er een huis moet leeggemaakt worden, vind je vaak nog verschillende (kaders van) oude schilderijen terug. Ik ben op zoek naar verschillende, iets wat specialere (niet gewoon plat en recht) kaders. Als er ergens een stukje af is, kan dat heus geen kwaad.","0","","0","40","2013-11-11 20:18:18","2013-11-11 20:18:18","2021-12-29 20:18:18",""
"2701","228","étagères","étagères met oud servies, leuk om als kerstcadeau te geven, gevuld met koekjes - die maak ik eventueel ook!","\N","","1","18","2014-12-05 18:18:44","2014-12-05 18:18:44","2015-03-05 18:18:44",""
"2702","228","cadeauverpakking, specialiteit: bonnen","er moeten weer veel cadeaus ingepakt worden binnenkort... ik pak graag cadeaus in, versierd met gekleurd papier, en maak ook decoratieve enveloppen om je cadeaubonnen in te verpakken","\N","","1","20","2014-12-05 18:21:26","2014-12-05 18:21:26","2015-03-05 18:21:26",""
"1744","66","Kookboeken","Op zoek naar een nieuw recept? Eens iets anders willen koken? Ik heb een flinke serie kookboeken, sommige al wat ouder andere heel nieuw. En ik leen ze je graag uit!","0","","1","20","2013-11-17 17:57:02","2013-11-17 17:57:02","2014-11-12 17:57:02",""
"1745","66","Creatieve boeken","Oftewel boekeb boordevol creatieve ideeen. Haken, breien, naaien, knutselen (ook voor kinderen), meubels maken... Op zoek naar nieuwe inspiratie? Je. Mag altijd een of meer boeken komen lenen.","0","","1","20","2013-11-17 17:59:47","2013-11-17 17:59:47","2014-11-12 17:59:47",""
"1753","156","Tuinen","Tuinadvies\nTuinontwerp\nHulp in de tuin voor opkuis, onderhoud","20","uur","1","21","2013-11-18 16:58:48","2013-11-18 16:58:48","2014-11-13 16:58:48",""
"1754","156","naaien","herstellingen","20","uur","1","20","2013-11-18 17:06:37","2013-11-18 17:06:37","2014-11-13 17:06:37",""
"2705","166","prachtig vintage inpakpapier perfect voor onder de kerstboom","kocht een tijdje geleden een veel te groot lot prachtig vintage inpakpapier . op de foto's staan niet alle kleurtjes ! \n\n1 blusser per rol ! \n\nwil je elk pakje in een ander papiertje ? \ndat kan ! dan reken ik mijn tijd aan 20 blusser en 1 rolletje papier ( maar laat me dan geen fiets in pakken :-) )","1","rol","1","15","2014-12-05 23:17:59","2014-12-05 23:17:59","2015-11-30 23:17:59",""
"2706","191","TV kastje op wieltjes\n","laag model\ngebruikssporen zijkant en bovenkant","10","","1","40","2014-12-06 10:25:43","2014-12-06 10:25:43","2015-03-06 10:25:43",""
"1770","137","BOEKEN ADOPTIE","Auteur: RenÃ© Hoksbergen (de autoriteit in Bg en NL)en door hem gesigneerd\n-Vertraagde start (geadopteerde aan het woord)\n- Kinderen die niet konden blijven(60 jaar adoptie in beeld)\n\nTe koop of te leen","1","week","1","41","2013-11-24 09:36:17","2013-11-24 09:36:17","2014-11-19 09:36:17",""
"1771","137","DVD  ADOPTIE","Gemengde gezinnen met geadopteerde en biologische eigen kinderen\nte lenen of te koop","1","week","1","41","2013-11-24 09:38:06","2013-11-24 09:38:06","2014-11-19 09:38:06",""
"1772","137","BOEK ADOPTIE ","TITEL: AFGESTAAN, Begrip voor het geadopteerde kind, vertaald uit het Engels (Nancy Verrier, USA) \nTe koop of te uit te lenen","1","week","1","41","2013-11-24 09:40:34","2013-11-24 09:40:34","2014-11-19 09:40:34",""
"1776","137","Boek  Transitie","uit te lenen\nHet Transitie Handboek - Van olie-onafhenkelijkheid naar lokale veerkracht\n\ndoor Rob Hopkins - opricter van de Transitie-beweging ","1","week","1","37","2013-11-24 19:08:21","2013-11-24 19:08:21","2014-11-19 19:08:21",""
"2479","218","hulp bij photoshop","","20","uur","1","15","2014-10-18 21:51:55","2014-10-18 21:51:55","2015-10-13 21:51:55",""
"2379","40","Groeten","Om de 14 dagen heb ik een pakket verse groenten. Wij krijgen die met ons 3tjes niet allemaal op en mijn diepvries begint stilaan vol te raken. We kunnen wel wat delen tegen blussers. Op te halen op dinsdag aan de muziekschool. Na afspraak uiteraard.","\N","","1","35","2014-10-08 09:58:15","2014-10-08 09:58:15","2015-10-03 09:58:15",""
"1797","112","Hulp bij versjouwen van grote of moeilijke stukken","","0","uur","1","20","2013-12-11 14:11:02","2013-12-11 14:11:02","2016-11-25 14:11:02",""
"1799","112","Opstellen van (moeilijke) brieven (ook in het Frans en het Engels)","","0","uur","1","15","2013-12-11 14:14:29","2013-12-11 14:14:29","2016-11-25 14:14:29",""
"1800","40","Moderne naaimachine","Ik zoek een naaimachine, niet zo'n oude zware maar simpel, eenvoudige machine om toch degelijk werk mee te kunnen doen. Een machine die ik zelf makkelijk kan verplaatsen. ","0","","0","18","2013-12-11 15:41:22","2013-12-11 15:41:22","2015-12-01 15:41:22",""
"2633","129","Kortingsbon 10% Altrex","Aankoopbon HUBO, geldig tot eind december","1","stuk","1","40","2014-11-21 19:16:28","2014-11-21 19:16:28","2014-12-21 19:16:28",""
"1807","41","sport: programma's schrijven en begeleiden","wie wenst er geholpen te worden met een sport programma: op maat geschreven, doelen individueel te bepalen. Goede opvolging. Zwemmen - Lopen - Fietsen - Fitness mogelijk.","0","..","1","28","2013-12-15 13:22:06","2013-12-15 13:22:06","2014-12-10 13:22:06",""
"1811","172","Digibox Telenet","","10","","1","23","2013-12-19 13:46:40","2013-12-19 13:46:40","2014-12-14 13:46:40",""
"1812","72","Tips en advies voor reizen in Chili","Wil je graag een reis maken naar Chili? Ik beschik over een aantal reisgidsen, leuke adresjes en andere reistips. Zelf heb ik zes maanden in Chili doorgebracht.","10","","1","30","2013-12-19 21:06:27","2013-12-19 21:06:27","2014-12-14 21:06:27",""
"1816","16","Wie kent er een dakwerker?","Ik ben op zoek naar een dakwerker die wat kan helpen met kleine (maar niet onbelangrijke) klussen zoals herstellen van cdakgoot, een lek in de schouw dichten, afvoer van plat dak verleggen...oplapwerk in afwachting van een nieuw dak over een jaar of 3.\r\nWie kent er iemand? Ik zoek zeker geen grote aannemer, en het mag ook zeker een goeie algemene klusjesman zijn die verstand heeft van dakwerken.\r\nGoeie tips worden beloond met blussers !","0","","0","39","2013-12-24 17:44:11","2013-12-24 17:44:11","2015-12-14 17:44:11",""
"1827","156","Kinderbedje ","Kinderbedden met verstelbare bodem .\nVoor van een pasgeborene tot ongeveer 8jaar ","20","","1","41","2014-01-05 11:28:05","2014-01-05 11:28:05","2014-12-31 11:28:05",""
"1828","156","Toebehoren voor kinderbedje","Matrasje, dekbed, kussentje","10","","1","41","2014-01-05 11:29:13","2014-01-05 11:29:13","2014-12-31 11:29:13",""
"1830","75","Muzikale coaching","Wil je graag feedback op het zingen van een lied, hulp bij (het zoeken naar) een tweede stem of heb je een andere muzikale wens? Laat me weten wat je precies zoekt en dan kijk ik of ik je van dienst kan zijn. Ik ben geen muziekleerkracht, maar heb 9 jaar muziekschool gevolgd (dwarsfluit) en heb ervaring met zang en ook een beetje met percussie en gitaar. Misschien kan ik je helpen bij het leren van een aantal ritmes op djembÃ© of bij het leren van een aantal basisakkoorden/ technieken op gitaar. Als het je maar verder op weg helpt en je muzikale creativiteit stimuleert... :-)","20","Uur","1","38","2014-01-07 12:38:14","2014-01-07 12:38:14","2015-12-28 12:38:14",""
"1839","170","Blokken/buitenspel Kubb","Heb jij het dubbel of het ligt het in je weg, mij kan je er blij mee maken!\n\nBlussers overeen te komen","0","","0","27","2014-01-14 21:01:12","2014-01-14 21:01:12","2015-01-09 21:01:12",""
"1840","170","Speculaasvormen","Grote/kleine waar jij niets mee doet/in je weg liggen.\nBlussers overeen te komen.","0","","0","34","2014-01-14 21:02:35","2014-01-14 21:02:35","2015-01-09 21:02:35",""
"1841","170","Uittypen/bewerken documenten","Ik ben een vlotte typster, dus heb je teksten die uitgetypt/bewerkt dienen te worden, kan ik je helpen!\nBlussers over te komen.","0","","1","15","2014-01-14 21:04:32","2014-01-14 21:04:32","2015-01-09 21:04:32",""
"1842","170","Kleren wassen/drogen","Als jouw wasmachine/droogkast het begeeft of je er geen hebt, kunnen die van mij je eventueel wel helpen.\n\nBlussers overeen te komen.","0","","1","15","2014-01-14 21:08:56","2014-01-14 21:08:56","2015-01-09 21:08:56",""
"1844","170","Spelletjesavond","Datum overeen te komen.\nGrote/kleine spelen, geluks- en taktische spelen. Op vraag kan ik volledige lijst doorsturen van wat ik allemaal heb. Zo weet je of er iets tussen zit was je graag speelt.\n","7","","1","36","2014-01-14 21:16:14","2014-01-14 21:16:14","2015-01-09 21:16:14",""
"1850","12","Verkleedkleren te leen voor kinderen tot 10 jaar","Ik heb een volle zak met jurken, hoeden, accessoires om een kinderfeestje mee op te vrolijken.\nOok schmink!","5","weekend","1","26","2014-01-15 20:30:19","2014-01-15 20:30:19","2016-12-30 20:30:19",""
"2634","129","USB-verlengkabel","Verlengdraad van USB-aansluiting naar stickje of externe schijf","2","stuk","1","24","2014-11-21 19:18:04","2014-11-21 19:18:04","2015-11-16 19:18:04",""
"2380","40","Kastje/schabben maken","Mijn zoon wil in zijn kamer graag een aantal schabben om zijn trofeeen en andere waardevolle spullen op te zetten. Omdat het een schuin dak is is het niet eenvoudig te maken. Graag hulp hierbij.","\N","","0","40","2014-10-08 10:00:33","2014-10-08 10:00:33","2015-10-03 10:00:33",""
"1869","137","set schminkmateriaal ","wil je zorgen voor een geslaagd feest met kinderen, een beetje thuis met een paar boeken oefenen en ... succes verzekerd. ","20","","1","26","2014-02-02 17:12:15","2014-02-02 17:12:15","2015-01-28 17:12:15",""
"1870","119","Camionetje ter beschikking","Verhuizen van meubels of materialen\nVervoeren van boodschappen\n","20","uur","1","32","2014-02-03 00:52:08","2014-02-03 00:52:08","2015-01-29 00:52:08",""
"1873","119","Retouches","Naai en verstelwerken\nKledij, gordijnen, hoezen enz..","0","","1","20","2014-02-03 00:55:02","2014-02-03 00:55:02","2015-01-29 00:55:02",""
"1874","119","Auto wassen","is je auto aan een poetsbeurt toe, ik was ze graag voor jou","0","","1","32","2014-02-03 00:59:02","2014-02-03 00:59:02","2015-01-29 00:59:02",""
"1875","119","Rieten mandjes","verschillende rieten mandjes beschikbaar","0","","1","18","2014-02-03 01:00:28","2014-02-03 01:00:28","2015-01-29 01:00:28",""
"1876","119","Marokkaanse pannekoeken","Nieuwsgierig naar de zuiderse keuken?? ik maak ze kraakvers voor je klaar.","3","","1","34","2014-02-03 01:02:57","2014-02-03 01:02:57","2015-01-29 01:02:57",""
"1877","119","Persoonlijke stijladvies","Weet je niet wat en hoe te combineren met jou tint en silhouette? ik help je graag op weg naar een beter passende look!","0","","1","28","2014-02-03 01:08:16","2014-02-03 01:08:16","2015-01-29 01:08:16",""
"1883","89","Microgolfoven te leen","Ik heb een microgolfoven die ik naast mijn combioven maar heel sporadisch gebruik. Dus meestal niet werkend en dus te leen.","20","week","1","2","2014-02-04 13:31:50","2014-02-04 13:31:50","2016-01-25 13:31:50",""
"1890","137","Broodrooster","Z.G.N.\ngeschikt voor 2 lange sneden brood (21cm x 1,6cm)","5","","1","34","2014-02-04 20:27:28","2014-02-04 20:27:28","2015-01-30 20:27:28",""
"1891","137","Koffiezetapparaat","groot (familie)formaat, zwart met zilverkleurige thermoskan","10","","1","34","2014-02-04 20:29:10","2014-02-04 20:29:10","2015-01-30 20:29:10",""
"2383","96","zes stickers van 1€ voor oude witte restafvalzakken.","Omdat ik zuinig omga met restafvalzakken had ik nog oude zakken bij de prijsverhoging en diende dus stickers bij te kopen. Mijn oude vuilniszakken zijn nu op en mogelijk heeft iemand nog oude vuilniszakken en geen stickers meer. Half om half bvb.","\N","stuk","1","2","2014-10-09 09:47:35","2014-10-09 09:47:35","2014-12-08 08:47:35",""
"1895","162","hond die extra wandeling wil","Ik zoek iemand met een hond die graag tussendoor eens een extra wandeling wil maken. Ik mis enorm het contact met honden en zou ook graag wat meer bewegen. Daarom dat ik je daar graag een paar blussers voor geef.","3","stuk","0","22","2014-02-09 09:57:44","2014-02-09 09:57:44","2015-02-04 09:57:44",""
"1902","137","Schetsen St Janskerk in Mechelen  + Jezuspoort","originele pentekeningen in mooie houten Kader\n(H57 x B47) ooit eens aangekocht bij een veiling t.v.v. een goed doel\n","0","","1","40","2014-02-11 17:19:29","2014-02-11 17:19:29","2015-02-06 17:19:29",""
"1903","137","poster met wegvliegende vleermuizen ","H 61 x B 80 , achtergrond = donker blauwe hemel,in Kader van plastiek ","0","","1","40","2014-02-11 17:23:15","2014-02-11 17:23:15","2016-02-01 17:23:15",""
"1904","137","pupitre voor muziekbeoefenaar","metalen staander voor muziek (of ... ), opvouwbaar, mooie kleuren (combinatie van roze, paars, turkoois en geel), in onberispelijke staat. Mijn kinderen zijn met muziek gestopt","0","","1","38","2014-02-11 17:26:15","2014-02-11 17:26:15","2016-02-01 17:26:15",""
"1905","127","kinderzitje voor achter op de fiets vanaf 6 jaar","kinderzitje met dik kussen en lage metalen rugleuning in omgekeerde U vorm met gesp om kind vast te zetten.\nZeer goede staat \nBlussers overeen te komen","0","","1","41","2014-02-12 11:33:41","2014-02-12 11:33:41","2016-02-02 11:33:41",""
"1906","127","kinderzitje voor achter op de fiets, vanaf 6 jaar","kinderzitje met dik zitkussen en lage leuning in metaal in U vorm, gesp om vast te maken. Zeer goede staat.\nblussers overeen te komen","0","","1","33","2014-02-12 11:34:48","2014-02-12 11:34:48","2016-02-02 11:34:48",""
"1907","127","fiets trail gator , tandemsysteem kleine en grote fiets ","stevige ijzeren buis met bevestigingselementen voor kinder- en volwassenfiets.\nZo kan je kind meetrappen met de volwassene en ook zelf fietsen door de fiets eraf te haken.\nveilig, stevig en praktisch.\nVanaf wielmaat 16-18' ongeveer voor kinderfiets.\nblussers overeen te komen\nvoorbeeld op Decathlon - trail gator nieuw 70 euro\nhttp://www.decathlon.be/trail-gator-id_8009064.html","0","","1","33","2014-02-12 11:47:58","2014-02-12 11:47:58","2016-02-02 11:47:58",""
